"query_name","source","term_id","term_name","p_value","term_size","query_size","intersection_size","precision","recall","intersection"
"Ground_up_44","GO:MF","GO:0005381","iron ion transmembrane transporter activity",0.340142436988333,4,44,1,0.0227272727272727,0.25,"AT4G19690"
"Ground_up_44","GO:MF","GO:0004540","RNA nuclease activity",0.340142436988333,4,44,1,0.0227272727272727,0.25,"AT2G02990"
"Ground_up_44","GO:MF","GO:0015112","nitrate transmembrane transporter activity",0.340142436988333,4,44,1,0.0227272727272727,0.25,"AT1G08090"
"Ground_up_44","KEGG","KEGG:00040","Pentose and glucuronate interconversions",0.354658218912943,10,44,1,0.0227272727272727,0.1,"AT2G41850"
"Ground_up_44","KEGG","KEGG:00460","Cyanoamino acid metabolism",0.354658218912943,9,44,1,0.0227272727272727,0.111111111111111,"AT3G21370"
"Ground_up_44","KEGG","KEGG:00500","Starch and sucrose metabolism",0.360475536734734,17,44,1,0.0227272727272727,0.0588235294117647,"AT3G21370"
"Ground_up_44","KEGG","KEGG:01110","Biosynthesis of secondary metabolites",0.360475536734734,167,44,5,0.113636363636364,0.029940119760479,"AT5G56080,AT3G21370,AT3G01260,AT5G13930,AT3G51240"
"Ground_up_44","KEGG","KEGG:00270","Cysteine and methionine metabolism",0.360475536734734,12,44,1,0.0227272727272727,0.0833333333333333,"AT5G56080"
"Ground_up_44","KEGG","KEGG:00010","Glycolysis / Gluconeogenesis",0.360475536734734,13,44,1,0.0227272727272727,0.0769230769230769,"AT3G01260"
"Ground_up_44","KEGG","KEGG:04016","MAPK signaling pathway - plant",0.360475536734734,16,44,1,0.0227272727272727,0.0625,"AT2G26010"
"Ground_up_44","GO:BP","GO:0010167","response to nitrate",0.361425362183321,7,44,1,0.0227272727272727,0.142857142857143,"AT1G08090"
"Ground_up_44","GO:BP","GO:0016036","cellular response to phosphate starvation",0.361425362183321,7,44,1,0.0227272727272727,0.142857142857143,"AT2G02990"
"Ground_up_44","GO:BP","GO:0009555","pollen development",0.361425362183321,7,44,1,0.0227272727272727,0.142857142857143,"AT5G56080"
"Ground_up_44","GO:BP","GO:0009408","response to heat",0.365644007410387,31,44,2,0.0454545454545455,0.0645161290322581,"AT2G38750,AT2G42540"
"Ground_up_44","GO:MF","GO:0030246","carbohydrate binding",0.368637379177888,54,44,3,0.0681818181818182,0.0555555555555556,"AT3G01260,AT3G51240,AT2G42540"
"Ground_up_44","GO:MF","GO:0008234","cysteine-type peptidase activity",0.368637379177888,6,44,1,0.0227272727272727,0.166666666666667,"AT1G29090"
"Ground_up_44","GO:MF","GO:0004518","nuclease activity",0.368637379177888,6,44,1,0.0227272727272727,0.166666666666667,"AT2G02990"
"Ground_up_44","GO:MF","GO:0080043","quercetin 3-O-glucosyltransferase activity",0.368637379177888,5,44,1,0.0227272727272727,0.2,"AT2G36790"
"Ground_up_44","GO:MF","GO:0080044","quercetin 7-O-glucosyltransferase activity",0.368637379177888,6,44,1,0.0227272727272727,0.166666666666667,"AT2G36790"
"Ground_up_44","GO:MF","GO:0004519","endonuclease activity",0.368637379177888,6,44,1,0.0227272727272727,0.166666666666667,"AT2G02990"
"Ground_up_44","GO:MF","GO:0004022","alcohol dehydrogenase (NAD+) activity",0.368637379177888,5,44,1,0.0227272727272727,0.2,"AT1G66800"
"Ground_up_44","GO:MF","GO:0008374","O-acyltransferase activity",0.368637379177888,5,44,1,0.0227272727272727,0.2,"AT3G29670"
"Ground_up_44","GO:MF","GO:0016746","acyltransferase activity",0.368637379177888,28,44,2,0.0454545454545455,0.0714285714285714,"AT5G13930,AT3G29670"
"Ground_up_44","GO:MF","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.368637379177888,6,44,1,0.0227272727272727,0.166666666666667,"AT1G25145"
"Ground_up_44","GO:MF","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",0.368637379177888,6,44,1,0.0227272727272727,0.166666666666667,"AT1G66800"
"Ground_up_44","KEGG","KEGG:01100","Metabolic pathways",0.377526505885384,263,44,7,0.159090909090909,0.026615969581749,"AT5G56080,AT3G21370,AT2G41850,AT1G25145,AT3G01260,AT5G13930,AT3G51240"
"Ground_up_44","GO:BP","GO:0055082","intracellular chemical homeostasis",0.38812900166585,8,44,1,0.0227272727272727,0.125,"AT3G56970"
"Ground_up_44","GO:BP","GO:0065008","regulation of biological quality",0.38812900166585,33,44,2,0.0454545454545455,0.0606060606060606,"AT5G13930,AT2G42540"
"Ground_up_44","GO:BP","GO:0055080","monoatomic cation homeostasis",0.38812900166585,8,44,1,0.0227272727272727,0.125,"AT3G56970"
"Ground_up_44","GO:BP","GO:0006508","proteolysis",0.38812900166585,33,44,2,0.0454545454545455,0.0606060606060606,"AT4G10510,AT1G29090"
"Ground_up_44","GO:BP","GO:0050801","monoatomic ion homeostasis",0.38812900166585,8,44,1,0.0227272727272727,0.125,"AT3G56970"
"Ground_up_44","GO:BP","GO:0048653","anther development",0.38812900166585,8,44,1,0.0227272727272727,0.125,"AT2G41850"
"Ground_up_44","GO:MF","GO:0016798","hydrolase activity, acting on glycosyl bonds",0.396046300421128,59,44,3,0.0681818181818182,0.0508474576271186,"AT3G21370,AT2G41850,AT1G51270"
"Ground_up_44","GO:MF","GO:0008233","peptidase activity",0.396046300421128,31,44,2,0.0454545454545455,0.0645161290322581,"AT4G10510,AT1G29090"
"Ground_up_44","GO:MF","GO:0046915","transition metal ion transmembrane transporter activity",0.396046300421128,7,44,1,0.0227272727272727,0.142857142857143,"AT4G19690"
"Ground_up_44","GO:MF","GO:0004252","serine-type endopeptidase activity",0.396046300421128,7,44,1,0.0227272727272727,0.142857142857143,"AT4G10510"
"Ground_up_44","GO:MF","GO:0008194","UDP-glycosyltransferase activity",0.399432876717379,32,44,2,0.0454545454545455,0.0625,"AT3G46700,AT2G36790"
"Ground_up_44","GO:MF","GO:0046527","glucosyltransferase activity",0.399432876717379,32,44,2,0.0454545454545455,0.0625,"AT3G46700,AT2G36790"
"Ground_up_44","GO:MF","GO:0046983","protein dimerization activity",0.400599648388598,63,44,3,0.0681818181818182,0.0476190476190476,"AT3G56970,AT1G77950,AT1G54040"
"Ground_up_44","GO:BP","GO:0009611","response to wounding",0.402512663673566,34,44,2,0.0454545454545455,0.0588235294117647,"AT2G02990,AT5G13930"
"Ground_up_44","GO:CC","GO:0005769","early endosome",0.402528276779774,1,44,1,0.0227272727272727,1,"AT4G19690"
"Ground_up_44","GO:MF","GO:0005543","phospholipid binding",0.404217007414658,8,44,1,0.0227272727272727,0.125,"AT2G38750"
"Ground_up_44","GO:MF","GO:0140098","catalytic activity, acting on RNA",0.416644213646465,9,44,1,0.0227272727272727,0.111111111111111,"AT2G02990"
"Ground_up_44","GO:MF","GO:0019842","vitamin binding",0.416644213646465,9,44,1,0.0227272727272727,0.111111111111111,"AT3G51240"
"Ground_up_44","GO:MF","GO:0016758","hexosyltransferase activity",0.416644213646465,35,44,2,0.0454545454545455,0.0571428571428571,"AT3G46700,AT2G36790"
"Ground_up_44","GO:MF","GO:0004650","polygalacturonase activity",0.416644213646465,9,44,1,0.0227272727272727,0.111111111111111,"AT2G41850"
"Ground_up_44","GO:BP","GO:0006812","monoatomic cation transport",0.41823962828648,35,44,2,0.0454545454545455,0.0571428571428571,"AT4G19690,AT2G30766"
"Ground_up_44","GO:MF","GO:0008289","lipid binding",0.419654219966469,36,44,2,0.0454545454545455,0.0555555555555556,"AT2G38750,AT2G42540"
"Ground_up_44","GO:BP","GO:0015698","inorganic anion transport",0.422938361808094,9,44,1,0.0227272727272727,0.111111111111111,"AT1G08090"
"Ground_up_44","GO:BP","GO:0048366","leaf development",0.430848470250934,36,44,2,0.0454545454545455,0.0555555555555556,"AT1G54040,AT2G42540"
"Ground_up_44","GO:BP","GO:0002239","response to oomycetes",0.443174007609755,10,44,1,0.0227272727272727,0.1,"AT1G70260"
"Ground_up_44","GO:BP","GO:0010286","heat acclimation",0.443174007609755,10,44,1,0.0227272727272727,0.1,"AT2G42540"
"Ground_up_44","GO:BP","GO:0010017","red or far-red light signaling pathway",0.443174007609755,10,44,1,0.0227272727272727,0.1,"AT2G42540"
"Ground_up_44","GO:BP","GO:0009926","auxin polar transport",0.443174007609755,10,44,1,0.0227272727272727,0.1,"AT5G13930"
"Ground_up_44","GO:BP","GO:0071669","plant-type cell wall organization or biogenesis",0.443174007609755,37,44,2,0.0454545454545455,0.0540540540540541,"AT1G26240,AT2G41850"
"Ground_up_44","GO:BP","GO:0071489","cellular response to red or far red light",0.443174007609755,10,44,1,0.0227272727272727,0.1,"AT2G42540"
"Ground_up_44","GO:BP","GO:0048588","developmental cell growth",0.454935083449762,11,44,1,0.0227272727272727,0.0909090909090909,"AT5G56080"
"Ground_up_44","GO:BP","GO:0009631","cold acclimation",0.454935083449762,11,44,1,0.0227272727272727,0.0909090909090909,"AT2G42540"
"Ground_up_44","GO:BP","GO:0098771","inorganic ion homeostasis",0.454935083449762,11,44,1,0.0227272727272727,0.0909090909090909,"AT3G56970"
"Ground_up_44","GO:BP","GO:0009914","hormone transport",0.454935083449762,11,44,1,0.0227272727272727,0.0909090909090909,"AT5G13930"
"Ground_up_44","GO:BP","GO:0048466","androecium development",0.454935083449762,11,44,1,0.0227272727272727,0.0909090909090909,"AT2G41850"
"Ground_up_44","GO:BP","GO:0060918","auxin transport",0.454935083449762,11,44,1,0.0227272727272727,0.0909090909090909,"AT5G13930"
"Ground_up_44","GO:BP","GO:0009737","response to abscisic acid",0.454935083449762,73,44,3,0.0681818181818182,0.0410958904109589,"AT3G22060,AT2G38750,AT2G42540"
"Ground_up_44","GO:BP","GO:0019725","cellular homeostasis",0.454935083449762,11,44,1,0.0227272727272727,0.0909090909090909,"AT3G56970"
"Ground_up_44","GO:BP","GO:0048443","stamen development",0.454935083449762,11,44,1,0.0227272727272727,0.0909090909090909,"AT2G41850"
"Ground_up_44","GO:BP","GO:0097305","response to alcohol",0.457869964889221,74,44,3,0.0681818181818182,0.0405405405405405,"AT3G22060,AT2G38750,AT2G42540"
"Ground_up_44","GO:MF","GO:0015926","glucosidase activity",0.464271703039261,11,44,1,0.0227272727272727,0.0909090909090909,"AT3G21370"
"Ground_up_44","GO:MF","GO:0008422","beta-glucosidase activity",0.464271703039261,11,44,1,0.0227272727272727,0.0909090909090909,"AT3G21370"
"Ground_up_44","GO:MF","GO:0004175","endopeptidase activity",0.464271703039261,11,44,1,0.0227272727272727,0.0909090909090909,"AT4G10510"
"Ground_up_44","GO:BP","GO:0009629","response to gravity",0.479014883783634,12,44,1,0.0227272727272727,0.0833333333333333,"AT5G13930"
"Ground_up_44","GO:BP","GO:0051049","regulation of transport",0.479014883783634,12,44,1,0.0227272727272727,0.0833333333333333,"AT2G30766"
"Ground_up_44","GO:BP","GO:0048229","gametophyte development",0.479014883783634,12,44,1,0.0227272727272727,0.0833333333333333,"AT5G56080"
"Ground_up_44","KEGG","KEGG:00000","KEGG root term",0.484187419018351,432,44,10,0.227272727272727,0.0231481481481481,"AT5G56080,AT3G21370,AT1G08090,AT2G41850,AT1G25145,AT3G01260,AT5G13930,AT2G26010,AT2G36790,AT3G51240"
"Ground_up_44","GO:MF","GO:0031406","carboxylic acid binding",0.486994961522072,13,44,1,0.0227272727272727,0.0769230769230769,"AT3G51240"
"Ground_up_44","GO:MF","GO:0061809","NAD+ nucleosidase activity, cyclic ADP-ribose generating",0.486994961522072,13,44,1,0.0227272727272727,0.0769230769230769,"AT1G51270"
"Ground_up_44","GO:MF","GO:0003953","NAD+ nucleosidase activity",0.486994961522072,13,44,1,0.0227272727272727,0.0769230769230769,"AT1G51270"
"Ground_up_44","GO:MF","GO:0050135","NADP+ nucleosidase activity",0.486994961522072,13,44,1,0.0227272727272727,0.0769230769230769,"AT1G51270"
"Ground_up_44","GO:MF","GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds",0.486994961522072,13,44,1,0.0227272727272727,0.0769230769230769,"AT1G51270"
"Ground_up_44","GO:MF","GO:0043177","organic acid binding",0.486994961522072,13,44,1,0.0227272727272727,0.0769230769230769,"AT3G51240"
"Ground_up_44","GO:BP","GO:1901700","response to oxygen-containing compound",0.489291107020493,192,44,6,0.136363636363636,0.03125,"AT1G08090,AT3G22060,AT2G38750,AT5G13930,AT1G54040,AT2G42540"
"Ground_up_44","GO:BP","GO:0006811","monoatomic ion transport",0.495236732813894,44,44,2,0.0454545454545455,0.0454545454545455,"AT4G19690,AT2G30766"
"Ground_up_44","GO:BP","GO:0009651","response to salt stress",0.495236732813894,44,44,2,0.0454545454545455,0.0454545454545455,"AT2G38750,AT2G42540"
"Ground_up_44","GO:BP","GO:0006996","organelle organization",0.495236732813894,44,44,2,0.0454545454545455,0.0454545454545455,"AT1G51270,AT2G42540"
"Ground_up_44","GO:BP","GO:0071705","nitrogen compound transport",0.495236732813894,13,44,1,0.0227272727272727,0.0769230769230769,"AT1G08090"
"Ground_up_44","GO:BP","GO:0032879","regulation of localization",0.495236732813894,13,44,1,0.0227272727272727,0.0769230769230769,"AT2G30766"
"Ground_up_44","GO:MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds",0.503321523867574,46,44,2,0.0454545454545455,0.0434782608695652,"AT3G21370,AT2G41850"
"Ground_up_44","GO:MF","GO:0046873","metal ion transmembrane transporter activity",0.503321523867574,14,44,1,0.0227272727272727,0.0714285714285714,"AT4G19690"
"Ground_up_44","GO:MF","GO:0051213","dioxygenase activity",0.50419886202295,16,44,1,0.0227272727272727,0.0625,"AT3G51240"
"Ground_up_44","GO:MF","GO:0016741","transferase activity, transferring one-carbon groups",0.50419886202295,16,44,1,0.0227272727272727,0.0625,"AT5G56080"
"Ground_up_44","GO:MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",0.50419886202295,16,44,1,0.0227272727272727,0.0625,"AT1G66800"
"Ground_up_44","GO:MF","GO:0008168","methyltransferase activity",0.50419886202295,16,44,1,0.0227272727272727,0.0625,"AT5G56080"
"Ground_up_44","GO:MF","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity",0.50419886202295,16,44,1,0.0227272727272727,0.0625,"AT5G56080"
"Ground_up_44","GO:MF","GO:0016829","lyase activity",0.50419886202295,49,44,2,0.0454545454545455,0.0408163265306122,"AT2G02990,AT1G54040"
"Ground_up_44","GO:MF","GO:0016757","glycosyltransferase activity",0.50419886202295,50,44,2,0.0454545454545455,0.04,"AT3G46700,AT2G36790"
"Ground_up_44","GO:MF","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",0.50419886202295,15,44,1,0.0227272727272727,0.0666666666666667,"AT5G56080"
"Ground_up_44","GO:MF","GO:0022857","transmembrane transporter activity",0.509557367629015,89,44,3,0.0681818181818182,0.0337078651685393,"AT1G08090,AT1G70260,AT4G19690"
"Ground_up_44","GO:MF","GO:0005199","structural constituent of cell wall",0.509557367629015,17,44,1,0.0227272727272727,0.0588235294117647,"AT1G26240"
"Ground_up_44","GO:MF","GO:0005215","transporter activity",0.509557367629015,90,44,3,0.0681818181818182,0.0333333333333333,"AT1G08090,AT1G70260,AT4G19690"
"Ground_up_44","GO:BP","GO:0090407","organophosphate biosynthetic process",0.512565821853954,14,44,1,0.0227272727272727,0.0714285714285714,"AT1G25145"
"Ground_up_44","GO:BP","GO:0002831","regulation of response to biotic stimulus",0.512565821853954,14,44,1,0.0227272727272727,0.0714285714285714,"AT1G70260"
"Ground_up_44","GO:BP","GO:0048585","negative regulation of response to stimulus",0.512565821853954,14,44,1,0.0227272727272727,0.0714285714285714,"AT1G70260"
"Ground_up_44","GO:BP","GO:0032101","regulation of response to external stimulus",0.512565821853954,14,44,1,0.0227272727272727,0.0714285714285714,"AT1G70260"
"Ground_up_44","GO:BP","GO:0006950","response to stress",0.512565821853954,405,44,11,0.25,0.0271604938271605,"AT2G14247,AT3G56970,AT1G70260,AT4G09420,AT2G02990,AT2G38750,AT5G13930,AT1G54040,AT2G26010,AT2G42540,AT2G30766"
"Ground_up_44","GO:BP","GO:0033554","cellular response to stress",0.520524609603716,83,44,3,0.0681818181818182,0.036144578313253,"AT2G14247,AT3G56970,AT2G02990"
"Ground_up_44","GO:BP","GO:0141061","disruption of cell in another organism",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT2G26010"
"Ground_up_44","GO:BP","GO:1901698","response to nitrogen compound",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT1G08090"
"Ground_up_44","GO:BP","GO:0055085","transmembrane transport",0.530876911615263,85,44,3,0.0681818181818182,0.0352941176470588,"AT1G08090,AT1G70260,AT4G19690"
"Ground_up_44","GO:BP","GO:0007623","circadian rhythm",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT2G42540"
"Ground_up_44","GO:BP","GO:0008652","amino acid biosynthetic process",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT5G56080"
"Ground_up_44","GO:BP","GO:0048878","chemical homeostasis",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT3G56970"
"Ground_up_44","GO:BP","GO:1901136","carbohydrate derivative catabolic process",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT1G54040"
"Ground_up_44","GO:BP","GO:0141060","disruption of anatomical structure in another organism",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT2G26010"
"Ground_up_44","GO:BP","GO:0001906","cell killing",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT2G26010"
"Ground_up_44","GO:BP","GO:0048367","shoot system development",0.530876911615263,87,44,3,0.0681818181818182,0.0344827586206897,"AT2G41850,AT1G54040,AT2G42540"
"Ground_up_44","GO:BP","GO:0031640","killing of cells of another organism",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT2G26010"
"Ground_up_44","GO:BP","GO:0042221","response to chemical",0.530876911615263,328,44,9,0.204545454545455,0.0274390243902439,"AT2G14247,AT5G56080,AT1G08090,AT3G22060,AT2G38750,AT5G13930,AT1G54040,AT2G42540,AT3G29670"
"Ground_up_44","GO:BP","GO:0042545","cell wall modification",0.530876911615263,16,44,1,0.0227272727272727,0.0625,"AT2G41850"
"Ground_up_44","GO:MF","GO:0008236","serine-type peptidase activity",0.538458480920374,19,44,1,0.0227272727272727,0.0526315789473684,"AT4G10510"
"Ground_up_44","GO:MF","GO:0017171","serine hydrolase activity",0.538458480920374,19,44,1,0.0227272727272727,0.0526315789473684,"AT4G10510"
"Ground_up_44","GO:MF","GO:0003674","molecular_function",0.538458480920374,1471,44,34,0.772727272727273,0.0231135282121006,"AT2G14247,AT4G01390,AT5G56080,AT1G26240,AT4G10510,AT3G56970,AT3G21370,AT1G08090,AT1G70260,AT3G55290,AT1G29090,AT2G41850,AT1G24575,AT3G26280,AT4G11210,AT1G77950,AT4G09420,AT1G25145,AT2G02990,AT2G38750,AT3G57020,AT4G19690,AT3G01260,AT5G13930,AT1G54040,AT2G26010,AT3G46700,AT2G36790,AT3G51240,AT1G66800,AT1G51270,AT2G42540,AT2G30766,AT3G29670"
"Ground_up_44","GO:MF","GO:0016740","transferase activity",0.538581862755572,178,44,5,0.113636363636364,0.0280898876404494,"AT5G56080,AT5G13930,AT3G46700,AT2G36790,AT3G29670"
"Ground_up_44","GO:BP","GO:0009725","response to hormone",0.539520429537798,169,44,5,0.113636363636364,0.029585798816568,"AT3G22060,AT2G38750,AT5G13930,AT1G54040,AT2G42540"
"Ground_up_44","GO:BP","GO:1901135","carbohydrate derivative metabolic process",0.539520429537798,51,44,2,0.0454545454545455,0.0392156862745098,"AT1G25145,AT1G54040"
"Ground_up_44","GO:BP","GO:0099402","plant organ development",0.539520429537798,128,44,4,0.0909090909090909,0.03125,"AT1G08090,AT2G41850,AT1G54040,AT2G42540"
"Ground_up_44","GO:BP","GO:0009719","response to endogenous stimulus",0.539520429537798,169,44,5,0.113636363636364,0.029585798816568,"AT3G22060,AT2G38750,AT5G13930,AT1G54040,AT2G42540"
"Ground_up_44","GO:MF","GO:0042803","protein homodimerization activity",0.558914182120503,21,44,1,0.0227272727272727,0.0476190476190476,"AT1G54040"
"Ground_up_44","GO:MF","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",0.558914182120503,21,44,1,0.0227272727272727,0.0476190476190476,"AT1G66800"
"Ground_up_44","GO:BP","GO:0009058","biosynthetic process",0.55970974467043,426,44,11,0.25,0.0258215962441315,"AT5G56080,AT3G56970,AT4G11210,AT1G77950,AT1G25145,AT2G02990,AT3G57020,AT5G13930,AT1G54040,AT2G36790,AT3G51240"
"Ground_up_44","GO:BP","GO:0048511","rhythmic process",0.564023106885393,18,44,1,0.0227272727272727,0.0555555555555556,"AT2G42540"
"Ground_up_44","GO:BP","GO:0048438","floral whorl development",0.564023106885393,18,44,1,0.0227272727272727,0.0555555555555556,"AT2G41850"
"Ground_up_44","GO:BP","GO:0031347","regulation of defense response",0.586305620039916,19,44,1,0.0227272727272727,0.0526315789473684,"AT1G70260"
"Ground_up_44","GO:BP","GO:0048527","lateral root development",0.58976418599149,20,44,1,0.0227272727272727,0.05,"AT1G08090"
"Ground_up_44","GO:BP","GO:0071478","cellular response to radiation",0.58976418599149,20,44,1,0.0227272727272727,0.05,"AT2G42540"
"Ground_up_44","GO:BP","GO:0071482","cellular response to light stimulus",0.58976418599149,20,44,1,0.0227272727272727,0.05,"AT2G42540"
"Ground_up_44","GO:BP","GO:0042592","homeostatic process",0.58976418599149,20,44,1,0.0227272727272727,0.05,"AT3G56970"
"Ground_up_44","GO:BP","GO:0009826","unidimensional cell growth",0.58976418599149,20,44,1,0.0227272727272727,0.05,"AT5G56080"
"Ground_up_44","GO:BP","GO:0006970","response to osmotic stress",0.58976418599149,57,44,2,0.0454545454545455,0.0350877192982456,"AT2G38750,AT2G42540"
"Ground_up_44","GO:BP","GO:0048609","multicellular organismal reproductive process",0.58976418599149,20,44,1,0.0227272727272727,0.05,"AT2G41850"
"Ground_up_44","GO:MF","GO:0005509","calcium ion binding",0.592817107227066,23,44,1,0.0227272727272727,0.0434782608695652,"AT2G38750"
"Ground_up_44","GO:BP","GO:0050832","defense response to fungus",0.597008400881059,58,44,2,0.0454545454545455,0.0344827586206897,"AT1G70260,AT2G26010"
"Ground_up_44","GO:BP","GO:0048528","post-embryonic root development",0.60405386803291,21,44,1,0.0227272727272727,0.0476190476190476,"AT1G08090"
"Ground_up_44","GO:BP","GO:0048468","cell development",0.60405386803291,21,44,1,0.0227272727272727,0.0476190476190476,"AT5G56080"
"Ground_up_44","GO:BP","GO:0005975","carbohydrate metabolic process",0.616957283834293,101,44,3,0.0681818181818182,0.0297029702970297,"AT3G21370,AT2G41850,AT3G01260"
"Ground_up_44","GO:BP","GO:0009644","response to high light intensity",0.620424312632598,22,44,1,0.0227272727272727,0.0454545454545455,"AT2G42540"
"Ground_up_44","GO:CC","GO:0097708","intracellular vesicle",0.621104559156219,46,44,3,0.0681818181818182,0.0652173913043478,"AT3G22060,AT4G19690,AT2G26010"
"Ground_up_44","GO:CC","GO:0031984","organelle subcompartment",0.621104559156219,27,44,2,0.0454545454545455,0.0740740740740741,"AT4G19690,AT1G51270"
"Ground_up_44","GO:CC","GO:0000325","plant-type vacuole",0.621104559156219,61,44,3,0.0681818181818182,0.0491803278688525,"AT3G22060,AT3G57020,AT5G13930"
"Ground_up_44","GO:CC","GO:0031982","vesicle",0.621104559156219,48,44,3,0.0681818181818182,0.0625,"AT3G22060,AT4G19690,AT2G26010"
"Ground_up_44","GO:CC","GO:0005773","vacuole",0.621104559156219,99,44,4,0.0909090909090909,0.0404040404040404,"AT3G22060,AT3G57020,AT4G19690,AT5G13930"
"Ground_up_44","GO:CC","GO:0005802","trans-Golgi network",0.621104559156219,5,44,1,0.0227272727272727,0.2,"AT4G19690"
"Ground_up_44","GO:CC","GO:0009705","plant-type vacuole membrane",0.621104559156219,7,44,1,0.0227272727272727,0.142857142857143,"AT5G13930"
"Ground_up_44","GO:CC","GO:0031410","cytoplasmic vesicle",0.621104559156219,44,44,3,0.0681818181818182,0.0681818181818182,"AT3G22060,AT4G19690,AT2G26010"
"Ground_up_44","GO:CC","GO:0005788","endoplasmic reticulum lumen",0.621104559156219,6,44,1,0.0227272727272727,0.166666666666667,"AT3G21370"
"Ground_up_44","GO:CC","GO:0005794","Golgi apparatus",0.621104559156219,32,44,2,0.0454545454545455,0.0625,"AT2G38750,AT4G19690"
"Ground_up_44","GO:CC","GO:0099503","secretory vesicle",0.621104559156219,31,44,2,0.0454545454545455,0.0645161290322581,"AT3G22060,AT2G26010"
"Ground_up_44","GO:CC","GO:0098791","Golgi apparatus subcompartment",0.621104559156219,8,44,1,0.0227272727272727,0.125,"AT4G19690"
"Ground_up_44","GO:BP","GO:0045229","external encapsulating structure organization",0.627437195703699,69,44,2,0.0454545454545455,0.0289855072463768,"AT1G26240,AT2G41850"
"Ground_up_44","GO:BP","GO:0009987","cellular process",0.627437195703699,1088,44,25,0.568181818181818,0.0229779411764706,"AT2G14247,AT5G56080,AT1G26240,AT4G10510,AT3G56970,AT3G21370,AT1G08090,AT1G70260,AT1G29090,AT2G41850,AT4G11210,AT1G77950,AT4G09420,AT1G25145,AT2G02990,AT3G57020,AT4G19690,AT3G01260,AT5G13930,AT1G54040,AT2G26010,AT2G36790,AT3G51240,AT1G51270,AT2G42540"
"Ground_up_44","GO:BP","GO:0001666","response to hypoxia",0.627437195703699,26,44,1,0.0227272727272727,0.0384615384615385,"AT2G14247"
"Ground_up_44","GO:BP","GO:0009699","phenylpropanoid biosynthetic process",0.627437195703699,24,44,1,0.0227272727272727,0.0416666666666667,"AT4G11210"
"Ground_up_44","GO:BP","GO:0048437","floral organ development",0.627437195703699,25,44,1,0.0227272727272727,0.04,"AT2G41850"
"Ground_up_44","GO:BP","GO:0051707","response to other organism",0.627437195703699,151,44,4,0.0909090909090909,0.0264900662251656,"AT1G70260,AT4G19690,AT1G54040,AT2G26010"
"Ground_up_44","GO:BP","GO:0019760","glucosinolate metabolic process",0.627437195703699,27,44,1,0.0227272727272727,0.037037037037037,"AT1G54040"
"Ground_up_44","GO:BP","GO:0010817","regulation of hormone levels",0.627437195703699,23,44,1,0.0227272727272727,0.0434782608695652,"AT5G13930"
"Ground_up_44","GO:BP","GO:0060560","developmental growth involved in morphogenesis",0.627437195703699,25,44,1,0.0227272727272727,0.04,"AT5G56080"
"Ground_up_44","GO:BP","GO:0010038","response to metal ion",0.627437195703699,24,44,1,0.0227272727272727,0.0416666666666667,"AT5G56080"
"Ground_up_44","GO:BP","GO:1901137","carbohydrate derivative biosynthetic process",0.627437195703699,26,44,1,0.0227272727272727,0.0384615384615385,"AT1G25145"
"Ground_up_44","GO:BP","GO:0006082","organic acid metabolic process",0.627437195703699,106,44,3,0.0681818181818182,0.0283018867924528,"AT5G56080,AT1G08090,AT1G54040"
"Ground_up_44","GO:BP","GO:0009314","response to radiation",0.627437195703699,106,44,3,0.0681818181818182,0.0283018867924528,"AT5G13930,AT3G51240,AT2G42540"
"Ground_up_44","GO:BP","GO:0009620","response to fungus",0.627437195703699,66,44,2,0.0454545454545455,0.0303030303030303,"AT1G70260,AT2G26010"
"Ground_up_44","GO:BP","GO:0009414","response to water deprivation",0.627437195703699,65,44,2,0.0454545454545455,0.0307692307692308,"AT2G38750,AT2G42540"
"Ground_up_44","GO:BP","GO:0009416","response to light stimulus",0.627437195703699,106,44,3,0.0681818181818182,0.0283018867924528,"AT5G13930,AT3G51240,AT2G42540"
"Ground_up_44","GO:BP","GO:0006520","amino acid metabolic process",0.627437195703699,27,44,1,0.0227272727272727,0.037037037037037,"AT5G56080"
"Ground_up_44","GO:BP","GO:0009415","response to water",0.627437195703699,69,44,2,0.0454545454545455,0.0289855072463768,"AT2G38750,AT2G42540"
